dia_diem,so_phong_ngu,dien_tich,loai_nha,giay_to_phap_ly,vi_tri,mat_tien,tinh_trang_nha,tang,mo_ta,gia
bac_tu_liem,4,250,biet_thu,so_do,can_goc,11.5,binh_thuong,3,khac,77.85
bac_tu_liem,4,250,biet_thu,so_do,can_goc,11.5,binh_thuong,3,ban_gap,77.5
bac_tu_liem,8,400,biet_thu,so_do,can_goc,30,cu,2,khac,160
bac_tu_liem,8,398,biet_thu,so_do,can_goc,30,cu,2,khac,127.98
bac_tu_liem,8,392,biet_thu,so_do,can_goc,30,cu,2,khac,128.7
bac_tu_liem,8,386,biet_thu,so_do,can_goc,30,cu,2,khac,127
bac_tu_liem,8,368,biet_thu,so_do,can_goc,30,cu,2,khac,93.125
bac_tu_liem,8,368,biet_thu,so_do,can_goc,30,cu,2,khac,91
bac_tu_liem,8,358,biet_thu,so_do,can_goc,30,cu,2,khac,86.4475
bac_tu_liem,8,315,biet_thu,so_do,can_goc,30,cu,2,khac,83.6
bac_tu_liem,8,300,biet_thu,so_do,can_goc,30,cu,2,khac,79.56
bac_tu_liem,4,250,biet_thu,so_do,can_goc,11.5,cu,3,khac,69.3
bac_tu_liem,4,250,biet_thu,so_do,can_goc,11.5,cu,3,ban_gap,68.9
bac_tu_liem,8,400,biet_thu,so_do,canh_ho,30,moi,2,khac,190
bac_tu_liem,8,398,biet_thu,so_do,canh_ho,30,moi,2,khac,155.52
bac_tu_liem,8,392,biet_thu,so_do,canh_ho,30,moi,2,khac,153.45
bac_tu_liem,8,386,biet_thu,so_do,canh_ho,30,moi,2,khac,151.47
bac_tu_liem,8,385,biet_thu,so_do,canh_ho,30,moi,2,khac,141
bac_tu_liem,8,382,biet_thu,so_do,canh_ho,30,moi,2,khac,141.75
bac_tu_liem,8,380,biet_thu,so_do,canh_ho,30,moi,2,khac,150.1
bac_tu_liem,8,400,biet_thu,so_do,canh_ho,30,moi,2,ban_gap,189.8
bac_tu_liem,8,398,biet_thu,so_do,canh_ho,30,moi,2,ban_gap,155.2
bac_tu_liem,8,392,biet_thu,so_do,canh_ho,30,moi,2,ban_gap,153.2
bac_tu_liem,8,386,biet_thu,so_do,canh_ho,30,moi,2,ban_gap,151
bac_tu_liem,8,385,biet_thu,so_do,canh_ho,30,moi,2,ban_gap,140.5
bac_tu_liem,8,382,biet_thu,so_do,canh_ho,30,moi,2,ban_gap,140
bac_tu_liem,8,380,biet_thu,so_do,canh_ho,30,moi,2,ban_gap,139
bac_tu_liem,8,400,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,180
bac_tu_liem,8,398,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,137.7
bac_tu_liem,8,392,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,136.95
bac_tu_liem,8,386,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,134.46
bac_tu_liem,8,385,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,123
bac_tu_liem,8,382,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,120
bac_tu_liem,8,380,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,126.4
bac_tu_liem,8,368,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,111.72
bac_tu_liem,8,358,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,93.89
bac_tu_liem,8,315,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,90.2
bac_tu_liem,8,300,biet_thu,hop_dong_mua_ban,can_goc,30,moi,2,khac,86.32
bac_tu_liem,4,250,biet_thu,hop_dong_mua_ban,can_goc,11.5,moi,3,khac,74.7
bac_tu_liem,8,400,biet_thu,hop_dong_mua_ban,can_goc,30,moi,1,khac,147.6
bac_tu_liem,8,398,biet_thu,hop_dong_mua_ban,can_goc,30,moi,1,khac,110.16
bac_tu_liem,8,392,biet_thu,hop_dong_mua_ban,can_goc,30,moi,1,khac,108.19
bac_tu_liem,8,386,biet_thu,hop_dong_mua_ban,can_goc,30,moi,1,khac,104.8788
bac_tu_liem,8,400,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,171
bac_tu_liem,8,400,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,168.3
bac_tu_liem,8,398,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,136.86
bac_tu_liem,8,392,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,133.5
bac_tu_liem,8,386,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,130.26
bac_tu_liem,8,385,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,119.85
bac_tu_liem,8,382,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,119
bac_tu_liem,8,380,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,khac,124.5
bac_tu_liem,8,400,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,ban_gap,169.7
bac_tu_liem,8,398,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,ban_gap,136.5
bac_tu_liem,8,392,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,ban_gap,133.2
bac_tu_liem,8,386,biet_thu,hop_dong_mua_ban,canh_ho,30,moi,2,ban_gap,130
bac_tu_liem,8,392,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,3,khac,148.8
bac_tu_liem,8,386,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,3,khac,144.6
bac_tu_liem,8,385,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,3,khac,133.1
bac_tu_liem,8,382,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,3,khac,131.22
bac_tu_liem,8,380,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,3,khac,108
bac_tu_liem,8,392,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,khac,124.2
bac_tu_liem,8,386,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,khac,120.3
bac_tu_liem,8,385,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,khac,110
bac_tu_liem,8,382,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,khac,108.3
bac_tu_liem,8,380,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,khac,108
bac_tu_liem,8,400,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,ban_gap,154.5
bac_tu_liem,8,398,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,ban_gap,124.2
bac_tu_liem,8,392,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,ban_gap,121.03
bac_tu_liem,8,386,biet_thu,hop_dong_mua_ban,canh_ho,30,binh_thuong,2,ban_gap,117
bac_tu_liem,8,400,biet_thu,khac,can_goc,30,moi,2,khac,130
bac_tu_liem,8,398,biet_thu,khac,can_goc,30,moi,2,khac,128.7
bac_tu_liem,8,392,biet_thu,khac,can_goc,30,moi,2,khac,108.9
bac_tu_liem,8,386,biet_thu,khac,can_goc,30,moi,2,khac,107.73
bac_tu_liem,8,385,biet_thu,khac,can_goc,30,moi,2,khac,97.5
bac_tu_liem,8,382,biet_thu,khac,can_goc,30,moi,2,khac,96
bac_tu_liem,8,380,biet_thu,khac,can_goc,30,moi,2,khac,99.54
bac_tu_liem,8,368,biet_thu,khac,can_goc,30,moi,2,khac,82.46
bac_tu_liem,8,358,biet_thu,khac,can_goc,30,moi,2,khac,73.28
bac_tu_liem,8,315,biet_thu,khac,can_goc,30,moi,2,khac,71.5
bac_tu_liem,8,300,biet_thu,khac,can_goc,30,moi,2,khac,68.12
bac_tu_liem,4,250,biet_thu,khac,can_goc,30,moi,3,khac,62.37
bac_tu_liem,4,250,biet_thu,khac,can_goc,24,moi,3,khac,59.4
bac_tu_liem,4,250,biet_thu,khac,can_goc,20,moi,3,khac,57.7
bac_tu_liem,4,250,biet_thu,khac,can_goc,16,moi,3,khac,57.3
bac_tu_liem,4,250,biet_thu,khac,can_goc,14,moi,3,khac,57
bac_tu_liem,4,250,biet_thu,khac,can_goc,11.5,moi,3,khac,56
bac_tu_liem,8,368,biet_thu,so_do,canh_song,30,binh_thuong,2,khac,93.5
bac_tu_liem,8,358,biet_thu,so_do,canh_song,30,binh_thuong,2,khac,85.6
bac_tu_liem,8,315,biet_thu,so_do,canh_song,30,binh_thuong,2,khac,83.68
bac_tu_liem,8,300,biet_thu,so_do,canh_song,30,binh_thuong,2,khac,80.496
bac_tu_liem,4,250,biet_thu,so_do,canh_song,11.5,binh_thuong,3,khac,70.454
bac_tu_liem,8,368,biet_thu,so_do,khu_vuc_phat_trien,30,cu,2,khac,75
bac_tu_liem,8,358,biet_thu,so_do,khu_vuc_phat_trien,30,cu,2,khac,70
bac_tu_liem,8,315,biet_thu,so_do,khu_vuc_phat_trien,30,cu,2,khac,68.552
bac_tu_liem,8,300,biet_thu,so_do,khu_vuc_phat_trien,30,cu,2,khac,65.637
bac_tu_liem,4,250,biet_thu,so_do,khu_vuc_phat_trien,11.5,cu,3,khac,57.52
bac_tu_liem,8,400,biet_thu,so_do,thuan_tien,30,moi,2,khac,160
bac_tu_liem,8,398,biet_thu,so_do,thuan_tien,30,moi,2,khac,128
bac_tu_liem,8,392,biet_thu,so_do,thuan_tien,30,moi,2,khac,129.5
bac_tu_liem,8,386,biet_thu,so_do,thuan_tien,30,moi,2,khac,127.98
bac_tu_liem,8,385,biet_thu,so_do,thuan_tien,30,moi,2,khac,117.75
bac_tu_liem,8,382,biet_thu,so_do,thuan_tien,30,moi,2,khac,117
bac_tu_liem,8,380,biet_thu,so_do,thuan_tien,30,moi,2,khac,122.45
bac_tu_liem,8,380,biet_thu,so_do,thuan_tien,30,moi,2,khac,118.575
bac_tu_liem,8,380,biet_thu,so_do,thuan_tien,30,moi,2,khac,113.96
bac_tu_liem,3,82.7,nha_mat_pho,so_do,can_goc,6.6,moi,1,khac,29.5
bac_tu_liem,2,82.7,nha_mat_pho,so_do,can_goc,6.6,moi,1,khac,28
bac_tu_liem,1,82.7,nha_mat_pho,so_do,can_goc,6.6,moi,1,khac,25
bac_tu_liem,3,82.7,nha_mat_pho,so_do,can_goc,6.6,binh_thuong,1,khac,26.32
bac_tu_liem,2,82.7,nha_mat_pho,so_do,can_goc,6.6,binh_thuong,1,khac,25.3
bac_tu_liem,1,82.7,nha_mat_pho,so_do,can_goc,6.6,binh_thuong,1,khac,22.77
bac_tu_liem,3,82.7,nha_mat_pho,so_do,can_goc,6.6,cu,1,khac,23.6
bac_tu_liem,2,82.7,nha_mat_pho,so_do,can_goc,6.6,cu,1,khac,22.5
bac_tu_liem,1,82.7,nha_mat_pho,so_do,can_goc,6.6,cu,1,khac,19.9
bac_tu_liem,28,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,moi,7,khac,75
bac_tu_liem,26,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,moi,7,khac,72
bac_tu_liem,24,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,moi,7,khac,69.12
bac_tu_liem,22,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,moi,7,khac,66.36
bac_tu_liem,20,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,moi,7,khac,64.04
bac_tu_liem,28,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,binh_thuong,7,khac,67.5
bac_tu_liem,26,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,binh_thuong,7,khac,64
bac_tu_liem,24,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,binh_thuong,7,khac,60
bac_tu_liem,22,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,binh_thuong,7,khac,57
bac_tu_liem,20,155,nha_mat_pho,so_do,khu_vuc_phat_trien,7.1,binh_thuong,7,khac,54
bac_tu_liem,5,140,can_ho,so_do,can_goc,khac,moi,1,khac,18
bac_tu_liem,4,140,can_ho,so_do,can_goc,khac,moi,1,khac,17
bac_tu_liem,3,140,can_ho,so_do,can_goc,khac,moi,1,khac,16
bac_tu_liem,2,140,can_ho,so_do,can_goc,khac,moi,1,khac,13.6
bac_tu_liem,4,104,can_ho,so_do,can_goc,khac,moi,1,khac,13.02
bac_tu_liem,3,104,can_ho,so_do,can_goc,khac,moi,1,khac,12
bac_tu_liem,2,104,can_ho,so_do,can_goc,khac,moi,1,khac,10.2
bac_tu_liem,3,103.8,can_ho,so_do,can_goc,khac,moi,1,khac,11.4
bac_tu_liem,2,103.8,can_ho,so_do,can_goc,khac,moi,1,khac,9.7
bac_tu_liem,3,93,can_ho,so_do,can_goc,khac,moi,1,khac,10.1
bac_tu_liem,2,93,can_ho,so_do,can_goc,khac,moi,1,khac,8.6
bac_tu_liem,3,67,can_ho,so_do,can_goc,khac,moi,1,khac,7.3
bac_tu_liem,2,67,can_ho,so_do,can_goc,khac,moi,1,khac,6.3
bac_tu_liem,2,65,can_ho,so_do,can_goc,khac,moi,1,khac,5.4
bac_tu_liem,1,65,can_ho,so_do,can_goc,khac,moi,1,khac,4.65
bac_tu_liem,5,140,can_ho,so_do,can_goc,khac,moi,1,ban_gap,17.8
bac_tu_liem,4,140,can_ho,so_do,can_goc,khac,moi,1,ban_gap,16.9
bac_tu_liem,3,140,can_ho,so_do,can_goc,khac,moi,1,ban_gap,15.7
bac_tu_liem,2,140,can_ho,so_do,can_goc,khac,moi,1,ban_gap,13.4
bac_tu_liem,4,104,can_ho,so_do,can_goc,khac,moi,1,ban_gap,12.9
bac_tu_liem,3,104,can_ho,so_do,can_goc,khac,moi,1,ban_gap,11.9
bac_tu_liem,2,104,can_ho,so_do,can_goc,khac,moi,1,ban_gap,9.8
bac_tu_liem,3,103.8,can_ho,so_do,can_goc,khac,moi,1,ban_gap,11.3
bac_tu_liem,2,103.8,can_ho,so_do,can_goc,khac,moi,1,ban_gap,9.5
bac_tu_liem,3,93,can_ho,so_do,can_goc,khac,moi,1,ban_gap,10
bac_tu_liem,5,140,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,16.2
bac_tu_liem,4,140,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,15.13
bac_tu_liem,4,104,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,12
bac_tu_liem,3,140,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,14.16
bac_tu_liem,3,104,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,10.5
bac_tu_liem,3,103.8,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,10
bac_tu_liem,3,93,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,8.7
bac_tu_liem,2,140,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,12.5
bac_tu_liem,2,104,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,9
bac_tu_liem,2,103.8,can_ho,so_do,can_goc,khac,binh_thuong,1,khac,8.2
bac_tu_liem,5,140,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,16.2
bac_tu_liem,4,140,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,15
bac_tu_liem,4,104,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,11.8
bac_tu_liem,3,140,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,14
bac_tu_liem,3,104,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,10.4
bac_tu_liem,3,103.8,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,9.8
bac_tu_liem,3,93,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,8.5
bac_tu_liem,2,140,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,12.3
bac_tu_liem,2,104,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,8.9
bac_tu_liem,2,103.8,can_ho,so_do,can_goc,khac,binh_thuong,1,ban_gap,8
bac_tu_liem,5,140,can_ho,so_do,can_goc,khac,cu,1,khac,15
bac_tu_liem,4,140,can_ho,so_do,can_goc,khac,cu,1,khac,14
bac_tu_liem,4,104,can_ho,so_do,can_goc,khac,cu,1,khac,11
bac_tu_liem,3,140,can_ho,so_do,can_goc,khac,cu,1,khac,13
bac_tu_liem,3,104,can_ho,so_do,can_goc,khac,cu,1,khac,9
bac_tu_liem,3,103.8,can_ho,so_do,can_goc,khac,cu,1,khac,8.5
bac_tu_liem,3,93,can_ho,so_do,can_goc,khac,cu,1,khac,7
bac_tu_liem,2,140,can_ho,so_do,can_goc,khac,cu,1,khac,11
bac_tu_liem,2,104,can_ho,so_do,can_goc,khac,cu,1,khac,7.5
bac_tu_liem,2,103.8,can_ho,so_do,can_goc,khac,cu,1,khac,7
bac_tu_liem,5,140,can_ho,so_do,can_goc,khac,cu,1,ban_gap,14.9
bac_tu_liem,4,140,can_ho,so_do,can_goc,khac,cu,1,ban_gap,13.9
bac_tu_liem,4,104,can_ho,so_do,can_goc,khac,cu,1,ban_gap,10.9
bac_tu_liem,3,140,can_ho,so_do,can_goc,khac,cu,1,ban_gap,12.9
bac_tu_liem,3,104,can_ho,so_do,can_goc,khac,cu,1,ban_gap,8.9
bac_tu_liem,3,103.8,can_ho,so_do,can_goc,khac,cu,1,ban_gap,8.2
bac_tu_liem,3,93,can_ho,so_do,can_goc,khac,cu,1,ban_gap,6.9
bac_tu_liem,2,140,can_ho,so_do,can_goc,khac,cu,1,ban_gap,10.9
bac_tu_liem,2,104,can_ho,so_do,can_goc,khac,cu,1,ban_gap,7.4
bac_tu_liem,2,103.8,can_ho,so_do,can_goc,khac,cu,1,ban_gap,6.9
bac_tu_liem,3,125,can_ho,so_do,canh_ho,khac,moi,1,khac,14
bac_tu_liem,3,122,can_ho,so_do,canh_ho,khac,moi,1,khac,12
bac_tu_liem,3,121,can_ho,so_do,canh_ho,khac,moi,1,khac,10.5
bac_tu_liem,3,106,can_ho,so_do,canh_ho,khac,moi,1,khac,9
bac_tu_liem,3,102,can_ho,so_do,canh_ho,khac,moi,1,khac,8.5
bac_tu_liem,3,95,can_ho,so_do,canh_ho,khac,moi,1,khac,8.26
bac_tu_liem,3,87.8,can_ho,so_do,canh_ho,khac,moi,1,khac,7.8
bac_tu_liem,2,125,can_ho,so_do,canh_ho,khac,moi,1,khac,11.62
bac_tu_liem,2,122,can_ho,so_do,canh_ho,khac,moi,1,khac,10
bac_tu_liem,2,121,can_ho,so_do,canh_ho,khac,moi,1,khac,8.7
bac_tu_liem,2,106,can_ho,so_do,canh_ho,khac,moi,1,khac,7.65
bac_tu_liem,3,125,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,12.6
bac_tu_liem,3,122,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,10.68
bac_tu_liem,3,121,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,9
bac_tu_liem,3,106,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,8.6
bac_tu_liem,3,102,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,7
bac_tu_liem,3,95,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,6.8
bac_tu_liem,3,87.8,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,6.2
bac_tu_liem,2,125,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,10.2
bac_tu_liem,2,122,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,8.7
bac_tu_liem,2,121,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,7.5
bac_tu_liem,2,106,can_ho,so_do,canh_ho,khac,binh_thuong,1,khac,6.1
bac_tu_liem,3,87.8,can_ho,so_do,canh_ho,khac,cu,1,khac,5.6
bac_tu_liem,2,125,can_ho,so_do,canh_ho,khac,cu,1,khac,9
bac_tu_liem,2,122,can_ho,so_do,canh_ho,khac,cu,1,khac,7.67
bac_tu_liem,2,121,can_ho,so_do,canh_ho,khac,cu,1,khac,7.5
bac_tu_liem,2,106,can_ho,so_do,canh_ho,khac,cu,1,khac,5.4
bac_tu_liem,4,160,can_ho,so_do,canh_song,khac,moi,1,khac,15.5
bac_tu_liem,4,156.5,can_ho,so_do,canh_song,khac,moi,1,khac,15.1
bac_tu_liem,4,152,can_ho,so_do,canh_song,khac,moi,1,khac,14.5
bac_tu_liem,4,146,can_ho,so_do,canh_song,khac,moi,1,khac,14
bac_tu_liem,4,140,can_ho,so_do,canh_song,khac,moi,1,khac,13.3
bac_tu_liem,4,134,can_ho,so_do,canh_song,khac,moi,1,khac,12.08
bac_tu_liem,3,160,can_ho,so_do,canh_song,khac,moi,1,khac,13.48
bac_tu_liem,3,152,can_ho,so_do,canh_song,khac,moi,1,khac,12.47
bac_tu_liem,3,146,can_ho,so_do,canh_song,khac,moi,1,khac,12.18
bac_tu_liem,3,121,can_ho,so_do,canh_song,khac,moi,1,khac,10
bac_tu_liem,3,104.1,can_ho,so_do,canh_song,khac,moi,1,khac,8.8
bac_tu_liem,3,93,can_ho,so_do,canh_song,khac,moi,1,khac,8.5
bac_tu_liem,3,90,can_ho,so_do,canh_song,khac,moi,1,khac,8.2
bac_tu_liem,3,146,can_ho,so_do,canh_song,khac,binh_thuong,1,khac,11.5
bac_tu_liem,3,121,can_ho,so_do,canh_song,khac,binh_thuong,1,khac,9.5
bac_tu_liem,3,104.1,can_ho,so_do,canh_song,khac,binh_thuong,1,khac,7.4
bac_tu_liem,3,93,can_ho,so_do,canh_song,khac,binh_thuong,1,khac,7.1
bac_tu_liem,3,90,can_ho,so_do,canh_song,khac,binh_thuong,1,khac,6.9
bac_tu_liem,3,146,can_ho,so_do,canh_song,khac,cu,1,khac,10
bac_tu_liem,3,121,can_ho,so_do,canh_song,khac,cu,1,khac,8
bac_tu_liem,3,104.1,can_ho,so_do,canh_song,khac,cu,1,khac,5.8
bac_tu_liem,3,93,can_ho,so_do,canh_song,khac,cu,1,khac,5.5
bac_tu_liem,3,90,can_ho,so_do,canh_song,khac,cu,1,khac,5.3
bac_tu_liem,5,195,can_ho,so_do,khu_vuc_phat_trien,khac,moi,1,khac,17
bac_tu_liem,5,195,can_ho,so_do,khu_vuc_phat_trien,khac,moi,1,khac,12.2
